team,season,name,gameId,playerTeam,opposingTeam,home_or_away,gameDate,position,situation,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
L.A,2008,L.A,2008020042,L.A,ANA,HOME,20081014,Team Level,other,0.9222,0.8,0.8333,369.0,6.778,1.754,0.606,1.058,0.248,4.738,1.596,1.561,1.754,1.561,6.0,4.0,2.0,12.0,2.0,0.0,0.0,1.0,0.0,5.0,2.0,4.0,8.0,0.0,0.0,4.0,0.0,1.0,3.0,4.0,5.0,1.0,0.194,0.652,0.908,1.0,0.0,1.0,12.0,10.0,10.0,2.0,0.184,0.0,0.0,1.938,1.938,1.726,1.512,0.148,0.092,0.333,0.047,0.805,0.575,0.148,0.148,0.148,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.027,0.122,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.031,0.0,0.0,0.179,0.179,0.179
L.A,2008,L.A,2008020042,L.A,ANA,HOME,20081014,Team Level,all,0.7022,0.4945,0.5068,3600.0,25.527,3.709,2.11,5.184,0.875,16.142,8.98,3.449,3.626,3.37,23.0,14.0,8.0,45.0,6.0,1.0,1.0,1.0,0.0,17.0,12.0,17.0,31.0,9.0,24.0,31.0,25.0,6.0,17.0,21.0,15.0,1.0,0.814,1.987,0.908,3.0,2.0,1.0,43.805,37.0,35.869,11.0,0.523,0.18,0.18,4.052,3.971,3.711,26.128,1.573,1.855,5.967,0.76,15.003,10.842,1.541,1.604,1.573,26.0,10.0,10.0,46.0,3.0,1.0,0.0,7.0,0.0,16.0,9.0,23.0,33.0,13.0,32.0,26.0,20.0,5.0,9.0,31.0,4.0,1.0,0.807,0.564,0.201,2.0,0.0,1.0,46.42,36.0,36.486,4.0,0.414,0.148,0.148,1.838,1.882,1.855
L.A,2008,L.A,2008020042,L.A,ANA,HOME,20081014,Team Level,5on5,0.465,0.4286,0.4419,2194.0,12.875,1.164,0.953,3.07,0.452,7.838,5.523,1.109,1.081,1.031,12.0,7.0,5.0,24.0,2.0,1.0,1.0,0.0,0.0,9.0,7.0,10.0,17.0,7.0,20.0,16.0,20.0,2.0,9.0,13.0,6.0,0.0,0.397,0.767,0.0,1.0,1.0,0.0,22.805,19.0,17.869,6.0,0.194,0.18,0.18,1.178,1.097,1.065,17.635,1.339,1.193,4.191,0.495,9.38,7.402,1.307,1.371,1.34,15.0,9.0,8.0,32.0,3.0,1.0,0.0,4.0,0.0,11.0,5.0,12.0,21.0,10.0,26.0,16.0,16.0,3.0,5.0,20.0,3.0,1.0,0.695,0.443,0.201,2.0,0.0,1.0,32.42,24.0,24.486,3.0,0.247,0.148,0.148,1.437,1.481,1.455
L.A,2008,L.A,2008020042,L.A,ANA,HOME,20081014,Team Level,4on5,0.0,0.0,0.0,493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.981,0.086,0.57,1.444,0.218,4.817,2.865,0.085,0.086,0.085,9.0,1.0,0.0,10.0,0.0,0.0,0.0,3.0,0.0,4.0,3.0,9.0,10.0,2.0,4.0,3.0,1.0,1.0,3.0,10.0,0.0,0.0,0.086,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.136,0.0,0.0,0.222,0.222,0.221
L.A,2008,L.A,2008020042,L.A,ANA,HOME,20081014,Team Level,5on4,1.0,0.9,1.0,544.0,5.873,0.791,0.551,1.056,0.175,3.566,1.861,0.778,0.791,0.778,5.0,3.0,1.0,9.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,6.0,1.0,2.0,6.0,1.0,1.0,3.0,4.0,4.0,0.0,0.223,0.568,0.0,1.0,1.0,0.0,9.0,8.0,8.0,1.0,0.144,0.0,0.0,0.936,0.936,0.919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
L.A,2008,L.A,2008020062,L.A,CAR,HOME,20081017,Team Level,other,0.3054,0.5556,0.5,113.0,1.431,0.135,0.079,0.271,0.039,0.726,0.816,0.135,0.135,0.135,2.0,1.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,4.0,1.0,0.0,1.0,3.0,0.0,0.0,0.135,0.0,0.0,1.0,0.0,0.0,5.0,3.0,3.0,0.0,0.019,0.0,0.0,0.088,0.088,0.088,2.445,0.307,0.113,0.56,0.066,0.842,1.112,0.307,0.307,0.307,1.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,0.0,1.0,0.046,0.0,0.261,0.0,0.0,0.0,4.0,3.0,3.0,0.0,0.029,0.0,0.0,0.336,0.336,0.336
L.A,2008,L.A,2008020062,L.A,CAR,HOME,20081017,Team Level,all,0.4599,0.4639,0.4744,3801.0,23.628,1.965,1.649,5.434,0.801,14.905,11.31,1.932,1.89,1.858,24.0,13.0,8.0,45.0,4.0,1.0,0.0,3.0,1.0,18.0,10.0,20.0,33.0,5.0,10.0,33.0,35.0,8.0,18.0,31.0,6.0,0.0,1.135,0.83,0.0,3.0,1.0,0.0,43.481,37.0,35.777,8.0,0.345,0.071,0.071,2.174,2.088,2.05,29.195,2.308,1.867,7.118,0.954,16.096,12.657,2.283,2.358,2.332,26.0,15.0,11.0,52.0,3.0,2.0,0.0,4.0,0.0,15.0,17.0,23.0,38.0,3.0,6.0,25.0,28.0,5.0,24.0,33.0,4.0,4.0,0.92,0.412,0.976,2.0,1.0,0.0,52.897,41.0,41.559,9.0,0.396,0.426,0.426,2.278,2.338,2.315
L.A,2008,L.A,2008020062,L.A,CAR,HOME,20081017,Team Level,5on5,0.4594,0.4583,0.4762,2985.0,19.509,1.504,1.371,4.682,0.662,12.709,9.072,1.47,1.428,1.397,19.0,11.0,3.0,33.0,3.0,1.0,0.0,3.0,1.0,14.0,8.0,16.0,27.0,5.0,10.0,20.0,32.0,7.0,15.0,26.0,4.0,0.0,0.941,0.563,0.0,2.0,1.0,0.0,31.481,30.0,28.777,7.0,0.279,0.071,0.071,1.712,1.626,1.587,22.949,1.77,1.487,5.899,0.768,13.289,9.789,1.753,1.82,1.802,21.0,12.0,6.0,39.0,3.0,2.0,0.0,3.0,0.0,12.0,13.0,18.0,30.0,1.0,2.0,19.0,24.0,4.0,17.0,27.0,3.0,3.0,0.793,0.261,0.716,2.0,1.0,0.0,39.897,33.0,33.559,8.0,0.307,0.426,0.426,1.651,1.711,1.697
L.A,2008,L.A,2008020062,L.A,CAR,HOME,20081017,Team Level,4on5,0.8612,0.2222,0.4,487.0,1.551,0.18,0.1,0.234,0.045,0.491,0.949,0.18,0.18,0.18,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,7.0,2.0,0.0,0.0,1.0,1.0,0.0,0.008,0.173,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.023,0.0,0.0,0.203,0.203,0.203,2.268,0.029,0.166,0.469,0.076,1.507,0.753,0.029,0.029,0.029,2.0,1.0,4.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,3.0,2.0,4.0,3.0,0.0,1.0,5.0,3.0,0.0,0.0,0.029,0.0,0.0,0.0,0.0,0.0,7.0,3.0,3.0,0.0,0.038,0.0,0.0,0.067,0.067,0.067
L.A,2008,L.A,2008020062,L.A,CAR,HOME,20081017,Team Level,5on4,0.4212,0.7143,0.5,216.0,1.136,0.147,0.099,0.247,0.056,0.979,0.474,0.147,0.147,0.147,1.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,0.052,0.095,0.0,0.0,0.0,0.0,5.0,2.0,2.0,1.0,0.024,0.0,0.0,0.17,0.17,0.17,1.532,0.202,0.101,0.191,0.045,0.458,1.004,0.194,0.202,0.194,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.051,0.151,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.022,0.0,0.0,0.224,0.224,0.216
