team,season,name,gameId,playerTeam,opposingTeam,home_or_away,gameDate,position,situation,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
N.J,2008,N.J,2008020034,N.J,NYR,AWAY,20081013,Team Level,other,0.7142,0.6667,0.5,357.0,2.44,1.282,0.117,0.327,0.063,0.802,0.409,0.858,1.282,0.858,2.0,1.0,5.0,8.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.282,0.0,0.0,0.0,8.0,3.0,3.0,0.0,0.06,0.0,0.0,1.342,1.342,0.904,1.923,0.513,0.169,0.265,0.081,1.367,0.605,0.513,0.513,0.513,3.0,0.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,5.0,2.0,1.0,1.0,2.0,0.0,1.0,0.091,0.0,0.422,0.0,0.0,1.0,4.0,3.0,3.0,0.0,0.053,0.0,0.0,0.565,0.565,0.565
N.J,2008,N.J,2008020034,N.J,NYR,AWAY,20081013,Team Level,all,0.6886,0.5631,0.5493,3600.0,27.706,3.454,1.561,6.16,0.983,14.407,12.435,2.857,3.445,2.848,27.0,12.0,19.0,58.0,1.0,4.0,1.0,4.0,1.0,14.0,15.0,26.0,38.0,6.0,12.0,20.0,43.0,9.0,3.0,28.0,5.0,6.0,0.444,0.619,2.391,0.0,0.0,1.0,56.392,39.0,38.019,3.0,0.383,1.139,1.139,2.698,2.691,2.242,21.917,1.562,1.34,5.845,0.782,13.552,8.918,1.549,1.557,1.543,24.0,8.0,13.0,45.0,4.0,1.0,0.0,5.0,0.0,12.0,10.0,20.0,28.0,5.0,10.0,28.0,37.0,13.0,10.0,29.0,1.0,2.0,0.75,0.187,0.625,2.0,0.0,2.0,45.77,32.0,32.339,7.0,0.309,0.02,0.02,1.852,1.844,1.829
N.J,2008,N.J,2008020034,N.J,NYR,AWAY,20081013,Team Level,5on5,0.7668,0.5417,0.549,2695.0,19.507,1.828,1.171,4.734,0.753,10.454,9.061,1.656,1.819,1.647,19.0,9.0,11.0,39.0,1.0,4.0,1.0,3.0,1.0,7.0,12.0,18.0,27.0,5.0,10.0,12.0,38.0,6.0,3.0,21.0,5.0,2.0,0.408,0.619,0.801,0.0,0.0,1.0,37.392,28.0,27.019,3.0,0.245,1.139,1.139,0.934,0.927,0.916,16.161,0.556,0.829,4.748,0.556,9.421,6.89,0.554,0.55,0.549,17.0,6.0,10.0,33.0,1.0,1.0,0.0,4.0,0.0,9.0,8.0,16.0,22.0,5.0,10.0,18.0,34.0,11.0,9.0,22.0,1.0,0.0,0.369,0.187,0.0,1.0,0.0,0.0,33.77,23.0,23.339,7.0,0.17,0.02,0.02,0.706,0.699,0.698
N.J,2008,N.J,2008020034,N.J,NYR,AWAY,20081013,Team Level,4on5,0.0218,0.1111,0.1429,188.0,0.686,0.011,0.026,0.118,0.018,0.213,0.613,0.011,0.011,0.011,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.008,0.0,0.0,0.019,0.019,0.019,3.833,0.494,0.342,0.832,0.145,2.764,1.423,0.481,0.494,0.481,4.0,2.0,2.0,8.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,1.0,0.291,0.0,0.203,1.0,0.0,1.0,8.0,6.0,6.0,0.0,0.086,0.0,0.0,0.58,0.58,0.566
N.J,2008,N.J,2008020034,N.J,NYR,AWAY,20081013,Team Level,5on4,1.0,1.0,1.0,360.0,5.072,0.332,0.248,0.981,0.149,2.938,2.352,0.332,0.332,0.332,5.0,2.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,5.0,7.0,0.0,0.0,4.0,1.0,2.0,0.0,6.0,0.0,1.0,0.024,0.0,0.308,0.0,0.0,0.0,10.0,7.0,7.0,0.0,0.071,0.0,0.0,0.402,0.402,0.402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N.J,2008,N.J,2008020049,N.J,ATL,AWAY,20081016,Team Level,other,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.568,0.109,0.056,0.098,0.024,0.589,0.189,0.109,0.109,0.109,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.109,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.014,0.0,0.0,0.058,0.058,0.058
N.J,2008,N.J,2008020049,N.J,ATL,AWAY,20081016,Team Level,all,0.5948,0.5727,0.5488,3600.0,32.171,2.987,1.818,6.931,1.036,17.423,14.805,2.96,3.099,3.072,35.0,10.0,18.0,63.0,1.0,1.0,1.0,11.0,0.0,12.0,20.0,34.0,44.0,5.0,10.0,21.0,6.0,5.0,4.0,35.0,9.0,1.0,1.027,1.088,0.871,0.0,0.0,1.0,65.349,45.0,46.587,2.0,0.386,0.871,0.871,2.502,2.631,2.617,25.114,2.035,1.616,5.492,0.824,13.681,12.418,1.999,1.977,1.94,25.0,12.0,10.0,47.0,0.0,0.0,0.0,3.0,1.0,7.0,26.0,25.0,37.0,3.0,6.0,26.0,8.0,5.0,4.0,29.0,7.0,1.0,0.955,0.831,0.249,0.0,0.0,0.0,45.185,37.0,35.677,1.0,0.346,0.0,0.0,2.316,2.246,2.202
N.J,2008,N.J,2008020049,N.J,ATL,AWAY,20081016,Team Level,5on5,0.6424,0.5976,0.5902,2621.0,25.927,1.96,1.452,5.922,0.834,14.148,11.685,1.949,2.072,2.061,29.0,7.0,13.0,49.0,0.0,0.0,0.0,11.0,0.0,10.0,15.0,29.0,36.0,4.0,8.0,14.0,6.0,3.0,3.0,27.0,9.0,0.0,0.872,1.088,0.0,0.0,0.0,0.0,51.349,36.0,37.587,2.0,0.295,0.0,0.0,2.255,2.384,2.371,17.75,1.091,1.002,4.021,0.564,9.668,8.655,1.09,1.033,1.031,18.0,7.0,8.0,33.0,0.0,0.0,0.0,3.0,0.0,3.0,19.0,18.0,25.0,3.0,6.0,20.0,7.0,5.0,3.0,21.0,4.0,0.0,0.636,0.455,0.0,0.0,0.0,0.0,31.185,25.0,23.677,1.0,0.198,0.0,0.0,1.289,1.219,1.217
N.J,2008,N.J,2008020049,N.J,ATL,AWAY,20081016,Team Level,4on5,0.129,0.2143,0.25,552.0,2.162,0.105,0.068,0.31,0.06,0.67,1.787,0.105,0.105,0.105,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,2.0,4.0,0.0,2.0,0.0,3.0,0.0,0.0,0.105,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.017,0.0,0.0,0.122,0.122,0.122,5.956,0.709,0.526,1.269,0.212,3.197,3.086,0.674,0.709,0.674,4.0,5.0,2.0,11.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,4.0,9.0,0.0,0.0,4.0,0.0,0.0,1.0,6.0,2.0,1.0,0.21,0.25,0.249,0.0,0.0,0.0,11.0,9.0,9.0,0.0,0.127,0.0,0.0,0.837,0.837,0.795
N.J,2008,N.J,2008020049,N.J,ATL,AWAY,20081016,Team Level,5on4,0.8806,0.9167,0.8571,339.0,4.081,0.922,0.298,0.699,0.143,2.605,1.334,0.907,0.922,0.907,4.0,2.0,5.0,11.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,3.0,5.0,0.0,0.0,3.0,0.0,0.0,1.0,5.0,0.0,1.0,0.051,0.0,0.871,0.0,0.0,1.0,11.0,6.0,6.0,0.0,0.074,0.871,0.871,0.125,0.125,0.124,0.841,0.125,0.032,0.104,0.024,0.227,0.487,0.125,0.125,0.125,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.007,0.0,0.0,0.132,0.132,0.132
