meanScoreSkaters
28.4555
28.4555
28.4555
28.4555
28.4555
28.4555
28.4555
28.508000000000003
28.508000000000003
28.508000000000003
28.508000000000003
28.508000000000003
28.508000000000003
28.508000000000003
28.508000000000003
28.508000000000003
28.508000000000003
28.508000000000003
30.18047619047619
30.18047619047619
30.18047619047619
30.18047619047619
30.18047619047619
31.3885
30.18047619047619
30.18047619047619
30.18047619047619
30.18047619047619
30.18047619047619
30.18047619047619
31.083000000000006
31.083000000000006
31.083000000000006
30.2485
30.2485
30.2485
30.2485
30.2485
28.897142857142853
29.157142857142855
29.157142857142855
30.563499999999998
29.114285714285717
29.114285714285717
29.114285714285717
29.15904761904762
29.15904761904762
29.15904761904762
29.15904761904762
30.563499999999998
31.672857142857143
31.672857142857143
31.672857142857143
31.508095238095237
31.508095238095237
32.5835
34.2
34.2
32.5835
32.3415
32.3415
32.3415
29.851000000000006
30.29200000000001
30.29200000000001
30.175500000000007
30.175500000000007
30.175500000000007
30.215500000000002
31.488947368421055
30.414500000000004
30.414500000000004
30.414500000000004
30.414500000000004
30.414500000000004
30.414500000000004
30.414500000000004
30.414500000000004
30.414500000000004
29.017142857142858
28.051818181818188
28.051818181818188
24.92809523809524
24.92809523809524
24.92809523809524
24.92809523809524
23.129047619047622
23.129047619047622
23.548
24.15047619047619
24.768571428571427
26.071000000000005
25.022857142857145
25.022857142857145
25.422
25.422
25.422
25.422
25.422
24.329523809523806
24.329523809523806
22.872999999999998
24.13
24.13
24.13
24.13
25.3285
25.3285
24.701999999999995
23.118571428571425
24.281
24.281
23.24285714285714
23.24285714285714
23.668999999999997
23.668999999999997
23.668999999999997
23.668999999999997
23.668999999999997
23.668999999999997
22.678571428571427
22.678571428571427
22.678571428571427
19.787142857142854
22.678571428571427
22.678571428571427
24.833333333333332
24.833333333333332
24.833333333333332
23.708499999999997
23.708499999999997
23.708499999999997
22.678571428571427
22.678571428571427
22.678571428571427
22.678571428571427
22.678571428571427
25.624285714285715
26.007142857142856
26.007142857142856
26.007142857142856
26.007142857142856
26.007142857142856
26.007142857142856
27.48
27.48
27.48
27.48
27.48
27.48
27.48
27.48
26.29
25.07826086956522
25.07826086956522
25.07826086956522
25.07826086956522
25.07826086956522
24.002916666666668
25.11521739130435
25.11521739130435
24.002916666666668
24.002916666666668
25.07826086956522
20.47142857142857
20.534761904761904
20.534761904761904
20.534761904761904
21.931428571428572
21.716190476190473
21.855238095238093
21.855238095238093
21.855238095238093
22.491499999999995
22.386999999999997
22.386999999999997
21.201904761904764
21.201904761904764
21.201904761904764
21.201904761904764
21.091428571428573
21.091428571428573
21.091428571428573
21.928999999999995
21.928999999999995
21.928999999999995
21.515238095238097
21.10571428571429
21.10571428571429
21.10571428571429
21.10571428571429
21.230476190476192
21.736190476190476
21.736190476190476
21.61142857142857
22.076666666666664
22.076666666666664
22.076666666666664
22.076666666666664
22.724
22.724
21.636666666666667
21.736190476190476
21.736190476190476
19.55047619047619
19.55047619047619
20.02190476190476
20.02190476190476
20.02190476190476
20.02190476190476
20.02190476190476
20.02190476190476
20.02190476190476
20.02190476190476
20.02190476190476
20.02190476190476
19.897142857142857
19.897142857142857
22.726190476190474
22.726190476190474
22.726190476190474
22.726190476190474
23.5147619047619
23.5147619047619
23.5147619047619
23.5147619047619
23.4005
23.407
23.407
23.52095238095238
23.52095238095238
23.52095238095238
23.52095238095238
23.52095238095238
23.52095238095238
23.52095238095238
23.52095238095238
23.52095238095238
22.541818181818183
22.541818181818183
22.541818181818183
22.541818181818183
22.541818181818183
22.541818181818183
22.541818181818183
21.52826086956522
23.24047619047619
23.24047619047619
23.52857142857143
22.569523809523805
22.569523809523805
24.857894736842105
23.616
22.476190476190474
22.476190476190474
23.616
23.616
24.287
24.287
23.103809523809524
24.2305
23.318571428571428
22.9965
22.452499999999997
22.556666666666665
23.6835
23.6835
23.6835
23.6835
25.077894736842104
25.077894736842104
23.825
23.115714285714287
23.115714285714287
22.31380952380952
21.74285714285714
22.516666666666662
23.622999999999994
24.76210526315789
24.76210526315789
23.525
23.525
24.904499999999995
25.8945
25.8945
26.080499999999994
28.949444444444445
27.45578947368421
27.45578947368421
27.45578947368421
27.16157894736842
24.90047619047619
25.767000000000003
24.540952380952383
24.776999999999997
23.957619047619044
27.16157894736842
26.2115
26.2115
26.2115
27.486842105263158
26.2115
26.2115
26.2115
27.486842105263158
27.486842105263158
27.486842105263158
27.486842105263158
27.486842105263158
26.2115
26.2115
26.2115
26.2115
26.2115
24.98428571428571
24.19272727272727
25.323809523809526
25.323809523809526
25.323809523809526
25.323809523809526
25.323809523809526
